/home/pi/dev/self-driving-lego-truck/DataCollected/IMG1/image_14_04_43.jpg,148
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG1/image_14_04_44.jpg,148
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG1/image_14_04_45.jpg,148
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG1/image_14_04_46.jpg,148
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG1/image_14_04_47.jpg,148
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG1/image_14_04_47.jpg,148
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG1/image_14_04_48.jpg,148
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG1/image_14_04_49.jpg,148
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG1/image_14_04_50.jpg,149
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG1/image_14_04_51.jpg,149
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG1/image_14_04_52.jpg,171
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG1/image_14_04_53.jpg,171
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG1/image_14_04_54.jpg,171
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG1/image_14_04_55.jpg,171
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG1/image_14_04_56.jpg,171
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG1/image_14_04_57.jpg,-171
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG1/image_14_04_58.jpg,-171
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG1/image_14_04_58.jpg,-171
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG1/image_14_04_59.jpg,-171
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG1/image_14_05_00.jpg,-171
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG1/image_14_05_01.jpg,-171
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG1/image_14_05_02.jpg,-171
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG1/image_14_05_03.jpg,164
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG1/image_14_05_04.jpg,163
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG1/image_14_05_05.jpg,163
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG1/image_14_05_05.jpg,162
