/home/pi/dev/self-driving-lego-truck/DataCollected/IMG5/image_14_25_32.jpg,0.5
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG5/image_14_25_33.jpg,0.5
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG5/image_14_25_33.jpg,0.5
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG5/image_14_25_34.jpg,0.5
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG5/image_14_25_34.jpg,0.5
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG5/image_14_25_35.jpg,0.5
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG5/image_14_25_36.jpg,0.5
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG5/image_14_25_36.jpg,0.5
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG5/image_14_25_37.jpg,0.5
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG5/image_14_25_37.jpg,0.5
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG5/image_14_25_38.jpg,0.5
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG5/image_14_25_38.jpg,0.5
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG5/image_14_25_39.jpg,0.5
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG5/image_14_25_40.jpg,0.5
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG5/image_14_25_40.jpg,0.5
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG5/image_14_25_41.jpg,0.5
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG5/image_14_25_41.jpg,0.5
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG5/image_14_25_42.jpg,0.5
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG5/image_14_25_42.jpg,0.5
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG5/image_14_25_43.jpg,0.5
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG5/image_14_25_43.jpg,0.5
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG5/image_14_25_44.jpg,0.5
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG5/image_14_25_45.jpg,0.6
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG5/image_14_25_45.jpg,0.6
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG5/image_14_25_46.jpg,0.6
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG5/image_14_25_46.jpg,0.6
