/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_42_28.jpg,129
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_42_30.jpg,129
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_42_31.jpg,129
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_42_32.jpg,129
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_42_33.jpg,130
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_42_34.jpg,130
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_42_35.jpg,161
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_42_35.jpg,161
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_42_36.jpg,161
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_42_37.jpg,177
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_42_38.jpg,177
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_42_39.jpg,177
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_42_40.jpg,-164
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_42_41.jpg,-164
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_42_41.jpg,-164
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_42_42.jpg,-149
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_42_43.jpg,-149
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_42_44.jpg,-149
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_42_45.jpg,-136
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_42_46.jpg,-136
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_42_46.jpg,-136
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_42_47.jpg,-123
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_42_48.jpg,-123
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_42_49.jpg,-123
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_42_50.jpg,-123
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_42_51.jpg,-123
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_42_51.jpg,-123
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_42_53.jpg,-123
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_42_53.jpg,-123
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_42_54.jpg,-123
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_42_55.jpg,-126
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_42_56.jpg,-126
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_42_56.jpg,-126
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_42_58.jpg,-123
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_42_58.jpg,-123
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_42_59.jpg,-123
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_43_00.jpg,-124
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_43_01.jpg,-123
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_43_02.jpg,-123
/home/pi/dev/self-driving-lego-truck/DataCollected/IMG4/image_11_43_03.jpg,-123
